Ligne;Mois;Annee;Loyer;LoyerPercu;LoyerImposable;CapitalRestantDu;Interets;InteretsAnnuels;Mensualite;MensualiteAnnuelle;AssurancePret;AssurantePretAnnuelle;AssurancePNO;EvolPNO;AssurancePNUAnnuelle;AssuranceGRL;AssuranceGRLAnnuelle;AssuranceCopro;AssuranceCoproAnnuelle;ChargesCopro;ChargesCoproAnnuelle;ChargesIndividuel;AutresCharges;AutresChargesAnnuelles;AutresRevenus;ChargesSCI;FraisAgence;FraisAgenceAnnuel;TaxeFonciere;TaxeFonciereAnnuelle;TravauxRenovation;TravauxRenovationAnnuel;TravauxEntretien;TravauxEntretienAnnuel;Tresorerie;Tresorerie Cumulee;DureeRestanteAnticipeIndiv;DateRemAnticipeIndiv;DateRemAnticipeIndivCalc;NbPartsFiscales;MontantImposableIndiv;Régime fiscal indiv;TotalImposable;TxImpots;MontantImpots;MontantCSG;ChargesDeductiblesCommunes;ChargesLMNP;AmortiBati;AmortiMeubles;TravauxRenovDeduc;TravauxRenovNonDeduc;MontantImposableSCI;ImpotsSCI;TresorerieSCI;DividendeVerse;TresorerieSCIRestante;TresorerieSCIRestanteCumulee;DureeRestanteAnticipeSCI;DateRemAnticipeSCI;DateRemAnticipeSCICalculee;TotalImposable;TxImpotsAssocie;ImpotsAssocie;CSGAssocie;DividendeNetAssocie;
218;3;2037;2094,2215062151;1919,7;1650;21519,11;29,59;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;521,68;534,92;0;;5856,6;;40;;358,83;1435,32;;;0;;260,27;30261,21;0;Mars 2037;24447;2,5;1115,08;NC;5856,6;30;0;0;695,39;101487;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
219;4;2037;2094,2215062151;1919,7;1650;20555,07;28,26;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;652,1;533,89;0;;5856,6;;40;;358,83;1794,15;;;0;;260,27;30521,48;0;Avril 2037;24448;2,5;1116,11;NC;5856,6;30;0;0;694,06;101818,32;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
220;5;2037;2094,2215062151;1919,7;1650;19589,7;26,94;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;782,52;532,88;0;;5856,6;;40;;358,83;2152,98;;;0;;260,27;30781,75;0;Mai 2037;24449;2,5;1117,12;NC;5856,6;30;0;0;692,74;102149,34;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
221;6;2037;2094,2215062151;1919,7;1650;18623,01;25,61;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;912,94;531,85;0;;5856,6;;40;;358,83;2511,81;;;0;;260,27;31042,02;0;Juin 2037;24450;2,5;1118,15;NC;5856,6;30;0;0;691,41;102480,05;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
222;7;2037;2094,2215062151;1919,7;1650;17654,99;24,28;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;1043,36;530,83;0;;5856,6;;40;;358,83;2870,64;;;0;;260,27;31302,29;0;Juillet 2037;24451;2,5;1119,17;NC;5856,6;30;0;0;690,08;102810,45;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
223;8;2037;2094,2215062151;1919,7;1650;16685,64;22,94;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;1173,78;529,8;0;;5856,6;;40;;358,83;3229,47;;;0;;260,27;31562,56;0;Aout 2037;24452;2,5;1120,2;NC;5856,6;30;0;0;688,74;103140,54;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
224;9;2037;2094,2215062151;1919,7;1650;15714,95;21,61;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;1304,2;528,78;0;;5856,6;;40;;358,83;3588,3;;;0;;260,27;31822,83;0;Septembre 2037;24453;2,5;1121,22;NC;5856,6;30;0;0;687,41;103470,33;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
225;10;2037;2094,2215062151;1919,7;1650;14742,93;20,27;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;1434,62;527,75;0;;5856,6;;40;;358,83;3947,13;;;0;;260,27;32083,1;0;Octobre 2037;24454;2,5;1122,25;NC;5856,6;30;0;0;686,07;103799,81;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
226;11;2037;2094,2215062151;1919,7;1650;13769,57;18,93;;993,63;;50,75;;85,8;;;0;0;0;0;130,42;1565,04;526,72;0;;5856,6;;40;;358,83;4305,96;;;0;;260,27;32343,37;0;Novembre 2037;24455;2,5;1123,28;NC;5856,6;30;0;0;684,73;104128,98;741,67;0;0;0;0;;;;;;;;;5856,6;;;;;
227;12;2037;2094,2215062151;1919,7;1650;12794,87;17,59;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;1695,46;565,68;0;;5900,52;;40;;362,42;4668,38;;;0;;260,27;32603,64;0;Décembre 2038;24468;2,5;1084,32;NC;5900,52;30;0;0;683,39;104457,84;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
228;1;2038;2110,9752782649;1935,06;1650;11818,83;16,25;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;260,84;527,91;0;;5900,52;;40;;362,42;724,84;;;0;;271,4;32875,04;0;Janvier 2038;24457;2,5;1122,09;NC;5900,52;30;0;0;686,28;104787,37;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
229;2;2038;2110,9752782649;1935,06;1650;10841,45;14,91;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;391,26;526,88;0;;5900,52;;40;;362,42;1087,26;;;0;;271,4;33146,44;0;Février 2038;24458;2,5;1123,12;NC;5900,52;30;0;0;684,94;105116,59;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
230;3;2038;2110,9752782649;1935,06;1650;9862,7299999999;13,56;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;521,68;525,84;0;;5900,52;;40;;362,42;1449,68;;;0;;271,4;33417,84;0;Mars 2038;24459;2,5;1124,16;NC;5900,52;30;0;0;683,59;105445,5;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
231;4;2038;2110,9752782649;1935,06;1650;8882,6599999999;12,21;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;652,1;524,8;0;;5900,52;;40;;362,42;1812,1;;;0;;271,4;33689,24;0;Avril 2038;24460;2,5;1125,2;NC;5900,52;30;0;0;682,24;105774,09;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
232;5;2038;2110,9752782649;1935,06;1650;7901,2399999999;10,86;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;782,52;523,76;0;;5900,52;;40;;362,42;2174,52;;;0;;271,4;33960,64;0;Mai 2038;24461;2,5;1126,24;NC;5900,52;30;0;0;680,89;106102,37;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
233;6;2038;2110,9752782649;1935,06;1650;6918,4699999999;9,51;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;912,94;522,72;0;;5900,52;;40;;362,42;2536,94;;;0;;271,4;34232,04;0;Juin 2038;24462;2,5;1127,28;NC;5900,52;30;0;0;679,54;106430,34;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
234;7;2038;2110,9752782649;1935,06;1650;5934,3499999999;8,16;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;1043,36;521,68;0;;5900,52;;40;;362,42;2899,36;;;0;;271,4;34503,44;0;Juillet 2038;24463;2,5;1128,32;NC;5900,52;30;0;0;678,19;106758;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
235;8;2038;2110,9752782649;1935,06;1650;4948,8799999999;6,8;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;1173,78;520,64;0;;5900,52;;40;;362,42;3261,78;;;0;;271,4;34774,84;0;Aout 2038;24464;2,5;1129,36;NC;5900,52;30;0;0;676,83;107085,35;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
236;9;2038;2110,9752782649;1935,06;1650;3962,0499999999;5,45;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;1304,2;519,6;0;;5900,52;;40;;362,42;3624,2;;;0;;271,4;35046,24;0;Septembre 2038;24465;2,5;1130,4;NC;5900,52;30;0;0;675,48;107412,38;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
237;10;2038;2110,9752782649;1935,06;1650;2973,8699999999;4,09;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;1434,62;518,55;0;;5900,52;;40;;362,42;3986,62;;;0;;271,4;35317,64;0;Octobre 2038;24466;2,5;1131,45;NC;5900,52;30;0;0;674,12;107739,1;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
238;11;2038;2110,9752782649;1935,06;1650;1984,3299999999;2,73;;993,63;;50,75;;86,44;;;0;0;0;0;130,42;1565,04;517,51;0;;5900,52;;40;;362,42;4349,04;;;0;;271,4;35589,04;0;Novembre 2038;24467;2,5;1132,49;NC;5900,52;30;0;0;672,76;108065,51;741,67;0;0;0;0;;;;;;;;;5900,52;;;;;
239;12;2038;2110,9752782649;1935,06;1650;993,42999999991;1,37;;993,63;;50,75;;87,09;;;0;0;0;0;130,42;1695,46;556,46;0;;5944,78;;40;;366,04;4715,08;;;0;;271,4;35860,44;0;Décembre 2039;24480;2,5;1093,54;NC;5944,78;30;0;0;671,4;108391,6;741,67;0;0;0;0;;;;;;;;;5944,78;;;;;
240;1;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,09;;;0;0;0;0;130,42;260,84;479,65;0;;5944,78;;40;;366,04;732,08;;;0;;1326,99;;1200;Janvier 2139;25669;2,5;1170,35;NC;5944,78;30;0;0;623,55;108706,65;741,67;0;0;0;0;;;;;;;;;5944,78;;;;;
241;2;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,09;;;0;0;0;0;130,42;391,26;479,65;0;;5944,78;;40;;366,04;1098,12;;;0;;1326,99;;1200;Février 2139;25670;2,5;1170,35;NC;5944,78;30;0;0;623,55;109021,7;741,67;0;0;0;0;;;;;;;;;5944,78;;;;;
242;3;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,09;;;0;0;0;0;130,42;521,68;479,65;0;;5944,78;;40;;366,04;1464,16;;;0;;1326,99;;1200;Mars 2139;25671;2,5;1170,35;NC;5944,78;30;0;0;623,55;109336,75;741,67;0;0;0;0;;;;;;;;;5944,78;;;;;
243;4;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,09;;;0;0;0;0;130,42;652,1;479,65;0;;5944,78;;40;;366,04;1830,2;;;0;;1326,99;;1200;Avril 2139;25672;2,5;1170,35;NC;5944,78;30;0;0;623,55;109651,8;741,67;0;0;0;0;;;;;;;;;5944,78;;;;;
244;5;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,09;;;0;0;0;0;130,42;782,52;479,65;0;;5944,78;;40;;366,04;2196,24;;;0;;1326,99;;1200;Mai 2139;25673;2,5;1170,35;NC;5944,78;30;0;0;623,55;109838,97;187,5;0;0;0;0;;;;;;;;;5944,78;;;;;
245;6;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,09;;;0;0;0;0;130,42;912,94;479,65;0;;5944,78;;40;;366,04;2562,28;;;0;;1326,99;;1200;Juin 2139;25674;2,5;1170,35;NC;5944,78;30;0;0;623,55;110026,14;187,5;0;0;0;0;;;;;;;;;5944,78;;;;;
246;7;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,09;;;0;0;0;0;130,42;1043,36;479,65;0;;5944,78;;40;;366,04;2928,32;;;0;;1326,99;;1200;Juillet 2139;25675;2,5;1170,35;NC;5944,78;30;0;0;623,55;110213,31;187,5;0;0;0;0;;;;;;;;;5944,78;;;;;
247;8;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,09;;;0;0;0;0;130,42;1173,78;479,65;0;;5944,78;;40;;366,04;3294,36;;;0;;1326,99;;1200;Aout 2139;25676;2,5;1170,35;NC;5944,78;30;0;0;623,55;110400,48;187,5;0;0;0;0;;;;;;;;;5944,78;;;;;
248;9;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,09;;;0;0;0;0;130,42;1304,2;479,65;0;;5944,78;;40;;366,04;3660,4;;;0;;1326,99;;1200;Septembre 2139;25677;2,5;1170,35;NC;5944,78;30;0;0;623,55;110587,65;187,5;0;0;0;0;;;;;;;;;5944,78;;;;;
249;10;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,09;;;0;0;0;0;130,42;1434,62;479,65;0;;5944,78;;40;;366,04;4026,44;;;0;;1326,99;;1200;Octobre 2139;25678;2,5;1170,35;NC;5944,78;30;0;0;623,55;110774,82;187,5;0;0;0;0;;;;;;;;;5944,78;;;;;
250;11;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,09;;;0;0;0;0;130,42;1565,04;479,65;0;;5944,78;;40;;366,04;4392,48;;;0;;1326,99;;1200;Novembre 2139;25679;2,5;1170,35;NC;5944,78;30;0;0;623,55;110961,99;187,5;0;0;0;0;;;;;;;;;5944,78;;;;;
251;12;2039;2127,863080491;1950,54;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;1695,46;519,65;0;;5989,36;;40;;369,7;4762,18;;;0;;1326,99;;1200;Décembre 2140;25692;2,5;1130,35;NC;5989,36;30;0;0;623,55;111149,16;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
252;1;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;260,84;482,97;0;;5989,36;;40;;369,7;739,4;;;0;;1338,29;;1200;Janvier 2140;25681;2,5;1167,03;NC;5989,36;30;0;0;627,86;111337,32;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
253;2;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;391,26;482,97;0;;5989,36;;40;;369,7;1109,1;;;0;;1338,29;;1200;Février 2140;25682;2,5;1167,03;NC;5989,36;30;0;0;627,86;111525,48;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
254;3;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;521,68;482,97;0;;5989,36;;40;;369,7;1478,8;;;0;;1338,29;;1200;Mars 2140;25683;2,5;1167,03;NC;5989,36;30;0;0;627,86;111713,64;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
255;4;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;652,1;482,97;0;;5989,36;;40;;369,7;1848,5;;;0;;1338,29;;1200;Avril 2140;25684;2,5;1167,03;NC;5989,36;30;0;0;627,86;111901,8;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
256;5;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;782,52;482,97;0;;5989,36;;40;;369,7;2218,2;;;0;;1338,29;;1200;Mai 2140;25685;2,5;1167,03;NC;5989,36;30;0;0;627,86;112089,96;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
257;6;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;912,94;482,97;0;;5989,36;;40;;369,7;2587,9;;;0;;1338,29;;1200;Juin 2140;25686;2,5;1167,03;NC;5989,36;30;0;0;627,86;112278,12;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
258;7;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;1043,36;482,97;0;;5989,36;;40;;369,7;2957,6;;;0;;1338,29;;1200;Juillet 2140;25687;2,5;1167,03;NC;5989,36;30;0;0;627,86;112466,28;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
259;8;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;1173,78;482,97;0;;5989,36;;40;;369,7;3327,3;;;0;;1338,29;;1200;Aout 2140;25688;2,5;1167,03;NC;5989,36;30;0;0;627,86;112654,44;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
260;9;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;1304,2;482,97;0;;5989,36;;40;;369,7;3697;;;0;;1338,29;;1200;Septembre 2140;25689;2,5;1167,03;NC;5989,36;30;0;0;627,86;112842,6;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
261;10;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;1434,62;482,97;0;;5989,36;;40;;369,7;4066,7;;;0;;1338,29;;1200;Octobre 2140;25690;2,5;1167,03;NC;5989,36;30;0;0;627,86;113030,76;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
262;11;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;87,74;;;0;0;0;0;130,42;1565,04;482,97;0;;5989,36;;40;;369,7;4436,4;;;0;;1338,29;;1200;Novembre 2140;25691;2,5;1167,03;NC;5989,36;30;0;0;627,86;113218,92;187,5;0;0;0;0;;;;;;;;;5989,36;;;;;
263;12;2040;2144,8859851349;1966,15;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;1695,46;522,97;0;;6034,28;;40;;373,4;4809,8;;;0;;1338,29;;1200;Décembre 2141;25704;2,5;1127,03;NC;6034,28;30;0;0;627,86;113407,08;187,5;0;0;0;0;;;;;;;;;6034,28;;;;;
264;1;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;260,84;486,32;0;;6034,28;;40;;373,4;746,8;;;0;;1349,65;;1200;Janvier 2141;25693;2,5;1163,68;NC;6034,28;30;0;0;632,22;113596,25;187,5;0;0;0;0;;;;;;;;;6034,28;;;;;
265;2;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;391,26;486,32;0;;6034,28;;40;;373,4;1120,2;;;0;;1349,65;;1200;Février 2141;25694;2,5;1163,68;NC;6034,28;30;0;0;632,22;113742,15;0;0;0;0;0;;;;;;;;;6034,28;;;;;
266;3;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;521,68;486,32;0;;6034,28;;40;;373,4;1493,6;;;0;;1349,65;;1200;Mars 2141;25695;2,5;1163,68;NC;6034,28;30;0;0;632,22;113888,05;0;0;0;0;0;;;;;;;;;6034,28;;;;;
267;4;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;652,1;486,32;0;;6034,28;;40;;373,4;1867;;;0;;1349,65;;1200;Avril 2141;25696;2,5;1163,68;NC;6034,28;30;0;0;632,22;114033,95;0;0;0;0;0;;;;;;;;;6034,28;;;;;
268;5;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;782,52;486,32;0;;6034,28;;40;;373,4;2240,4;;;0;;1349,65;;1200;Mai 2141;25697;2,5;1163,68;NC;6034,28;30;0;0;632,22;114179,85;0;0;0;0;0;;;;;;;;;6034,28;;;;;
269;6;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;912,94;486,32;0;;6034,28;;40;;373,4;2613,8;;;0;;1349,65;;1200;Juin 2141;25698;2,5;1163,68;NC;6034,28;30;0;0;632,22;114325,75;0;0;0;0;0;;;;;;;;;6034,28;;;;;
270;7;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;1043,36;486,32;0;;6034,28;;40;;373,4;2987,2;;;0;;1349,65;;1200;Juillet 2141;25699;2,5;1163,68;NC;6034,28;30;0;0;632,22;114471,65;0;0;0;0;0;;;;;;;;;6034,28;;;;;
271;8;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;1173,78;486,32;0;;6034,28;;40;;373,4;3360,6;;;0;;1349,65;;1200;Aout 2141;25700;2,5;1163,68;NC;6034,28;30;0;0;632,22;114617,55;0;0;0;0;0;;;;;;;;;6034,28;;;;;
272;9;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;1304,2;486,32;0;;6034,28;;40;;373,4;3734;;;0;;1349,65;;1200;Septembre 2141;25701;2,5;1163,68;NC;6034,28;30;0;0;632,22;114763,45;0;0;0;0;0;;;;;;;;;6034,28;;;;;
273;10;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;1434,62;486,32;0;;6034,28;;40;;373,4;4107,4;;;0;;1349,65;;1200;Octobre 2141;25702;2,5;1163,68;NC;6034,28;30;0;0;632,22;114909,35;0;0;0;0;0;;;;;;;;;6034,28;;;;;
274;11;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;88,4;;;0;0;0;0;130,42;1565,04;486,32;0;;6034,28;;40;;373,4;4480,8;;;0;;1349,65;;1200;Novembre 2141;25703;2,5;1163,68;NC;6034,28;30;0;0;632,22;115055,25;0;0;0;0;0;;;;;;;;;6034,28;;;;;
275;12;2041;2162,045073016;1981,87;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;1695,46;526,32;0;;6079,54;;40;;377,13;4857,93;;;0;;1349,65;;1200;Décembre 2142;25716;2,5;1123,68;NC;6079,54;30;0;0;632,22;115201,15;0;0;0;0;0;;;;;;;;;6079,54;;;;;
276;1;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;260,84;489,7;0;;6079,54;;40;;377,13;754,26;;;0;;1361,12;;1200;Janvier 2142;25705;2,5;1160,3;NC;6079,54;30;0;0;636,61;115348,06;0;0;0;0;0;;;;;;;;;6079,54;;;;;
277;2;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;391,26;489,7;0;;6079,54;;40;;377,13;1131,39;;;0;;1361,12;;1200;Février 2142;25706;2,5;1160,3;NC;6079,54;30;0;0;636,61;115494,97;0;0;0;0;0;;;;;;;;;6079,54;;;;;
278;3;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;521,68;489,7;0;;6079,54;;40;;377,13;1508,52;;;0;;1361,12;;1200;Mars 2142;25707;2,5;1160,3;NC;6079,54;30;0;0;636,61;115641,88;0;0;0;0;0;;;;;;;;;6079,54;;;;;
279;4;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;652,1;489,7;0;;6079,54;;40;;377,13;1885,65;;;0;;1361,12;;1200;Avril 2142;25708;2,5;1160,3;NC;6079,54;30;0;0;636,61;115788,79;0;0;0;0;0;;;;;;;;;6079,54;;;;;
280;5;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;782,52;489,7;0;;6079,54;;40;;377,13;2262,78;;;0;;1361,12;;1200;Mai 2142;25709;2,5;1160,3;NC;6079,54;30;0;0;636,61;115935,7;0;0;0;0;0;;;;;;;;;6079,54;;;;;
281;6;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;912,94;489,7;0;;6079,54;;40;;377,13;2639,91;;;0;;1361,12;;1200;Juin 2142;25710;2,5;1160,3;NC;6079,54;30;0;0;636,61;116082,61;0;0;0;0;0;;;;;;;;;6079,54;;;;;
282;7;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;1043,36;489,7;0;;6079,54;;40;;377,13;3017,04;;;0;;1361,12;;1200;Juillet 2142;25711;2,5;1160,3;NC;6079,54;30;0;0;636,61;116229,52;0;0;0;0;0;;;;;;;;;6079,54;;;;;
283;8;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;1173,78;489,7;0;;6079,54;;40;;377,13;3394,17;;;0;;1361,12;;1200;Aout 2142;25712;2,5;1160,3;NC;6079,54;30;0;0;636,61;116376,43;0;0;0;0;0;;;;;;;;;6079,54;;;;;
284;9;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;1304,2;489,7;0;;6079,54;;40;;377,13;3771,3;;;0;;1361,12;;1200;Septembre 2142;25713;2,5;1160,3;NC;6079,54;30;0;0;636,61;116523,34;0;0;0;0;0;;;;;;;;;6079,54;;;;;
285;10;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;1434,62;489,7;0;;6079,54;;40;;377,13;4148,43;;;0;;1361,12;;1200;Octobre 2142;25714;2,5;1160,3;NC;6079,54;30;0;0;636,61;116670,25;0;0;0;0;0;;;;;;;;;6079,54;;;;;
286;11;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,06;;;0;0;0;0;130,42;1565,04;489,7;0;;6079,54;;40;;377,13;4525,56;;;0;;1361,12;;1200;Novembre 2142;25715;2,5;1160,3;NC;6079,54;30;0;0;636,61;116817,16;0;0;0;0;0;;;;;;;;;6079,54;;;;;
287;12;2042;2179,3414336001;1997,73;1650;0;0;;0;;0;;89,73;;;0;0;0;0;130,42;1695,46;529,7;0;;6125,14;;40;;380,9;4906,46;;;0;;1361,12;;1200;Décembre 2143;25728;2,5;1120,3;NC;6125,14;30;0;0;636,61;116964,07;0;0;0;0;0;;;;;;;;;6125,14;;;;;
288;1;2043;2196,7761650689;2013,71;1650;0;0;;0;;0;;89,73;;;0;0;0;0;130,42;260,84;493,12;0;;6125,14;;40;;380,9;761,8;;;0;;1372,66;;1200;Janvier 2143;25717;2,5;1156,88;NC;6125,14;30;0;0;641,05;117112;0;0;0;0;0;;;;;;;;;6125,14;;;;;
289;2;2043;2196,7761650689;2013,71;1650;0;0;;0;;0;;89,73;;;0;0;0;0;130,42;391,26;493,12;0;;6125,14;;40;;380,9;1142,7;;;0;;1372,66;;1200;Février 2143;25718;2,5;1156,88;NC;6125,14;30;0;0;641,05;117259,93;0;0;0;0;0;;;;;;;;;6125,14;;;;;
290;3;2043;2196,7761650689;2013,71;1650;0;0;;0;;0;;89,73;;;0;0;0;0;130,42;521,68;493,12;0;;6125,14;;40;;380,9;1523,6;;;0;;1372,66;;1200;Mars 2143;25719;2,5;1156,88;NC;6125,14;30;0;0;641,05;117407,86;0;0;0;0;0;;;;;;;;;6125,14;;;;;
291;4;2043;2196,7761650689;2013,71;1650;0;0;;0;;0;;89,73;;;0;0;0;0;130,42;652,1;493,12;0;;6125,14;;40;;380,9;1904,5;;;0;;1372,66;;1200;Avril 2143;25720;2,5;1156,88;NC;6125,14;30;0;0;641,05;117555,79;0;0;0;0;0;;;;;;;;;6125,14;;;;;
292;5;2043;2196,7761650689;2013,71;1650;0;0;;0;;0;;89,73;;;0;0;0;0;130,42;782,52;493,12;0;;6125,14;;40;;380,9;2285,4;;;0;;1372,66;;1200;Mai 2143;25721;2,5;1156,88;NC;6125,14;30;0;0;641,05;117703,72;0;0;0;0;0;;;;;;;;;6125,14;;;;;
293;6;2043;2196,7761650689;2013,71;1650;0;0;;0;;0;;89,73;;;0;0;0;0;130,42;912,94;493,12;0;;6125,14;;40;;380,9;2666,3;;;0;;1372,66;;1200;Juin 2143;25722;2,5;1156,88;NC;6125,14;30;0;0;641,05;117851,65;0;0;0;0;0;;;;;;;;;6125,14;;;;;
294;7;2043;2196,7761650689;2013,71;1650;0;0;;0;;0;;89,73;;;0;0;0;0;130,42;1043,36;493,12;0;;6125,14;;40;;380,9;3047,2;;;0;;1372,66;;1200;Juillet 2143;25723;2,5;1156,88;NC;6125,14;30;0;0;641,05;117999,58;0;0;0;0;0;;;;;;;;;6125,14;;;;;
295;8;2043;2196,7761650689;2013,71;1650;0;0;;0;;0;;89,73;;;0;0;0;0;130,42;1173,78;493,12;0;;6125,14;;40;;380,9;3428,1;;;0;;1372,66;;1200;Aout 2143;25724;2,5;1156,88;NC;6125,14;30;0;0;641,05;118147,51;0;0;0;0;0;;;;;;;;;6125,14;;;;;
